base_date,emd_cd,korean_resd,korean_work,korean_visit,long_term_frgn_resd,long_term_frgn_work,long_term_frgn_visit,short_term_frgn_visit,resident_fe_korean,resident_fe_frgn,resident_m_korean,resident_m_frgn,card_cnt_home,card_amt_home,card_cnt_out,card_amt_out,waste_cnt,waste_amt
1514,2018-07-31,50130600,4105038.885199998,399699.08650000097,4045807.0009000367,97663.74970000016,11009.80880000001,63474.720600000124,26921.321400000077,6619,135,6892,108,285.8766233766234,10511026.850649353,232.36842105263162,6724205.269736842,25030,53081150
1515,2018-08-31,50130600,4104071.793200023,385618.80519999925,4407685.692599978,94581.99809999988,17930.93759999995,85397.84290000015,41966.02849999986,6609,139,6915,104,285.2193548387097,10780307.245161293,234.90666666666667,6765182.613333332,25032,52218200
1516,2018-09-30,50130600,3879483.5601999913,318824.8222999998,3861697.435300002,84340.97960000004,12733.827900000028,74038.51310000032,28358.84540000012,6633,139,6930,109,271.503355704698,11162500.147651007,215.0068493150685,6210783.794520548,23196,45676250
1517,2018-10-31,50130600,4016727.3299999936,404469.0299000011,4287206.261399995,90622.5505000002,9172.525800000025,76521.78819999973,267808.53819999826,6678,140,6948,111,273.3032258064516,10051085.858064516,214.91082802547768,5927198.5859872615,21978,44132850
1518,2018-11-30,50130600,3832300.4360999917,421964.2465,3753934.5134000094,77428.15080000022,8259.462599999995,68228.08440000036,36183.58029999999,6666,143,6950,113,269.74,9456406.033333333,227.23648648648648,6667056.763513514,20457,43982200
1519,2018-12-31,50130600,4125604.0369999856,448981.2369999981,3639830.0039999993,86805.45239999992,8499.038599999973,65637.39390000013,31336.12419999988,6691,143,6984,112,272.52258064516127,9771045.658064516,223.8910256410256,6613138.314102564,20550,47963050
1520,2019-01-31,50130600,4171847.751499998,421902.4084000006,4034663.000100007,80147.61829999993,10584.104699999969,90466.51689999984,27045.511199999608,6683,145,6976,112,273.5806451612903,10055920.877419354,227.56129032258065,6483015.819354839,18865,45113300
1521,2019-02-28,50130600,3671371.7840000186,313000.97410000075,3558380.2121000183,79006.23430000004,7793.288499999981,69350.70939999982,24482.303200000333,6683,145,6929,107,274.37142857142857,10017609.721428573,216.08695652173915,6433502.079710145,14844,36020500
1522,2019-03-31,50130600,3922116.788200007,358689.4665999997,3826229.551299973,79721.65680000014,7290.585900000012,74496.95000000074,59728.77659999924,6695,138,6957,101,281.05806451612904,9738733.70967742,240.46357615894038,6757153.40397351,12703,29641700
1523,2019-04-30,50130600,3891567.644300014,415265.9336000008,3952152.9254999817,79713.7651,3094.298400000001,86403.56470000041,50215.216199999726,6699,136,6950,98,299.82,10445976.74,247.6993006993007,6783351.566433568,12674,28034650
1524,2019-05-31,50130600,4092180.1251000026,477901.97349999857,4203734.724299997,83209.61380000012,6334.6216,86006.70800000006,56759.47500000131,6720,129,6939,98,300.5741935483871,10387570.393548386,249.21656050955414,7088399.751592358,20250,41796850
1525,2019-06-30,50130600,4201746.846699993,417194.40110000095,3898463.978099991,80354.75499999963,11619.6978,78134.29959999958,50181.722899998254,6734,128,6988,100,308.31333333333333,10220535.726666668,252.42666666666668,6825539.6866666665,22971,46918200
1526,2019-07-31,50130600,4455212.213899998,464299.0761999989,4302665.3006999865,84541.8531,8923.907500000012,76754.09659999998,36727.01270000005,6754,131,6970,101,313.741935483871,10425078.245161293,256.2162162162162,7075641.385135135,29065,62889962
1527,2019-08-31,50130600,4514696.651700016,420831.95929999906,4277069.738299997,86595.03159999987,5913.6391000000085,84436.8395999999,38507.715,6776,129,6982,105,323.23225806451615,11312713.729032258,269.3245033112583,7670668.953642384,29686,62450130
1528,2019-09-30,50130600,4206477.187199996,387029.750599999,3744926.6361000137,69928.97209999987,7186.971699999994,65733.9730000005,29611.82599999989,6802,130,6998,104,308.5,11508097.84,243.5915492957746,6561187.281690141,27059,55161400
1529,2019-10-31,50130600,4297039.429700002,504199.34159999905,4093309.8134999936,71511.28330000043,8852.019100000009,79915.52050000067,44622.9974999995,6797,125,7007,103,317.43225806451613,11456301.658064514,280.55172413793105,7861777.006896553,26275,51590000
1530,2019-11-30,50130600,4374631.844900017,472873.71459999954,3847902.560300009,71775.51230000022,2857.3368999999934,83724.20650000009,37592.76140000016,6773,127,6986,110,303.94,10728884.126666667,251.81333333333333,7064452.173333333,24704,53151631
1531,2019-12-31,50130600,4630439.872399986,491652.7184999983,4037029.839199997,76034.18490000004,3927.7087,68013.26080000009,49037.509300000536,6788,123,6997,102,306.4709677419355,10972903.86451613,266.25657894736844,7562637.842105263,23135,53564700
1532,2020-01-31,50130600,4634226.5283000255,517820.3136000004,4398921.902600014,76096.12940000126,4932.669299999992,70724.86900000232,35213.903899999976,6754,124,7002,100,277.7032258064516,11293567.825806452,229.4967741935484,6647662.15483871,23785,58420100
1533,2020-02-29,50130600,4808216.014100006,382937.0063999986,3328087.009000041,75208.33980000141,2785.033899999985,74305.30670000218,12668.060599999812,6775,125,7015,99,274.99310344827586,9583730.48275862,215.22377622377616,5954494.664335663,22735,53765750
1534,2020-03-31,50130600,5296288.178300002,447891.323399999,3370727.5294000087,96310.91410000231,9439.34319999998,62836.13160000148,4183.2512000000015,6769,121,6988,96,303.7012987012987,11093519.805194804,226.25,6024511.7905405415,25061,57795350
1535,2020-04-30,50130600,5223049.240999993,379108.61859999853,3149398.9424000005,96716.17220000332,6480.63359999998,50575.38560000076,4009.6552999999817,6802,119,7037,96,312.38,11079593.313333333,239.74149659863946,6429027.585034014,23923,51288700
1536,2020-05-31,50130600,5258550.26309999,385750.9025000003,3406992.749999995,78307.77740000053,8130.216899999991,54317.80080000007,327.6546000000044,6797,114,7022,94,345.0193548387097,12056534.264516128,279.4102564102564,7634336.230769231,26363,55578850
1537,2020-06-30,50130600,4870319.563399989,383010.7338000039,3603666.2805000017,71711.18129999994,2801.963400000001,63608.1185000004,367.1945999999965,6809,114,7011,88,330.0738255033557,11709435.523489932,264.8590604026846,7104471.10738255,25899,54499299
1538,2020-07-31,50130600,5197151.692200002,487666.3907000002,3972478.591300048,73825.4086,6682.717999999992,84104.76220000036,394.37519999999625,6822,112,7004,82,318.79354838709685,11072986.438709678,263.0933333333333,7476713.693333332,27126,56585581
1539,2020-08-31,50130600,5387451.658999983,481051.9335000025,4295887.697900021,80964.73500000003,7810.717999999986,75902.8459000007,860.5772999999905,6822,117,7007,81,342.0387096774194,12600395.341935486,250.2156862745098,7240109.797385621,31292,66506000
1540,2020-09-30,50130600,5320775.144700016,378374.9186000011,3486672.480100012,78279.45629999813,7555.38629999994,71908.57909999942,938.8464999999997,6800,118,7016,80,356.4933333333333,13995084.56,244.9148936170213,6659713.276595743,29059,56779450
1541,2020-10-31,50130600,5360021.572399987,407503.48140000063,4201050.140799996,80405.7274999985,8037.292299999992,122204.07520000145,767.8074999999941,6835,117,7055,81,320.66451612903234,11695651.606451616,251.7236842105264,7131674.552631578,27287,57481400
1542,2020-11-30,50130600,5361234.804100025,517318.1352000003,4408136.0405999785,86061.85199999978,11100.12690000002,160762.60489999966,1142.87259999999,6864,118,7122,79,326.88,11543489.333333336,253.03378378378375,7232167.216216216,26015,57841350
1543,2020-12-31,50130600,5943061.750699996,549123.1248999949,4082036.501000005,95194.72060000293,11918.951699999914,187748.90569999762,789.4688000000001,6821,113,7100,76,354.4709677419355,13107588.877419354,208.6158940397351,5825487.079470199,27298,62836650
1544,2021-01-31,50130600,6166014.9115999965,433043.9012000012,3893603.1205000114,86047.70010000191,6762.167400000086,138350.3510000023,263.89769999999817,6817,110,7083,73,346.81290322580645,12382857.316129033,202.78873239436618,5496985.070422535,26239,62019900
1545,2021-02-28,50130600,5312499.512599975,400871.4482000009,3769669.157000039,75495.4150000026,8801.832600000096,95117.56730000072,261.64089999999646,6841,109,7068,72,322.4642857142857,11921413.128571428,205.44444444444446,5482404.65925926,23585,56333000
1546,2021-03-31,50130600,5531504.6838999735,460666.5287000039,4278466.469399991,72616.37249999981,8931.87930000001,141774.61189999912,774.6289999999988,6804,113,7054,77,322.34838709677416,11586410.735483872,214.90445859872608,5919720.8025477715,25623,59499550
1547,2021-04-30,50130600,5485187.063199978,564338.9360000024,4267068.466000027,78703.40799999992,5785.8345000000045,111361.82159999991,630.3237999999919,6814,111,7064,76,326.23333333333335,11562202.62,225.3774834437086,6177100.986754968,24561,53705700
1548,2021-05-31,50130600,5834334.113500021,562647.9626000028,4352979.174899997,89693.47910000183,3222.798000000024,110278.06080000027,3240.863000000008,6825,111,7083,73,343.1363636363636,12246240.53896104,217.80519480519482,6049208.7012987025,27284,58341550
1549,2021-06-30,50130600,5508174.541200006,476458.99520000006,4269129.218400003,79861.18480000399,2899.6365000000237,102910.82620000225,644.6276000000022,6817,110,7048,71,343.5,12733359.54,218.53103448275863,5790956.579310345,26836,56178400
1550,2018-01-31,50130610,4901041.670700008,427689.4874999995,3563680.7140999967,198417.48930000054,14737.53430000001,171211.94009999945,34315.628100000584,5145,141,5551,138,162.6887417218543,6713922.6821192065,126.94230769230771,3835883.0641025635,17791,52591350
1551,2018-02-28,50130610,4415021.261499989,340873.505699999,2839192.991599996,176377.04109999968,17040.493200000023,166994.5217000001,28757.23290000001,5181,143,5573,139,167.7537313432836,7270059.029850745,121.73239436619718,3675194.5352112674,15809,47371550
1552,2018-03-31,50130610,4696455.093999972,369007.0104999993,3368892.0264999936,186076.29599999942,12911.497900000006,140636.14170000033,72655.49409999969,5205,140,5600,140,172.10666666666665,7358763.66,134.6835443037975,4038478.417721519,17920,51756300
1553,2018-04-30,50130610,4615530.23400003,501381.2993000031,3559545.9269000217,169056.84679999918,9363.264399999991,100615.37560000052,51933.62409999892,5230,134,5643,138,186.82517482517483,8062102.958041958,141.62337662337663,4122265.1623376617,17538,47297550
1554,2018-05-31,50130610,4808515.838500009,550937.6814000019,3758006.1171999527,158625.11130000034,9878.34499999999,94956.06160000016,49558.76859999987,5256,139,5660,138,178.14285714285714,7377380.558441559,146.62179487179486,4322417.608974359,19583,48752650
1555,2018-06-30,50130610,4700762.769399998,541912.540499998,3532393.341899994,170559.87770000045,7002.828700000011,114043.66689999946,61344.6695999991,5291,149,5693,142,190.9391891891892,7896305.22972973,136.70886075949366,4067773.2848101277,20601,50341800
1556,2018-07-31,50130610,4925871.024999983,556626.5184000012,3889094.972199984,195671.39589999898,4933.923100000001,106797.23750000042,79648.51110000012,5340,146,5735,148,199.55555555555557,8033784.692810457,152.86708860759492,4604436.417721518,24565,60829200
1557,2018-08-31,50130610,5323767.455000013,500166.8086000002,4191832.263700013,197727.95090000052,3263.823299999998,119360.28409999967,111374.31880000018,5365,153,5731,148,198.24025974025972,7940020.538961039,160.75483870967741,4947180.690322582,22807,56208150
1558,2018-09-30,50130610,5195833.001800003,406994.1492000026,3493198.593399993,173136.65219999972,10624.851199999976,113534.07620000011,67709.00229999902,5391,156,5747,152,195.17687074829928,8812187.142857144,147.1089743589744,4483500.608974359,20540,48113500
1559,2018-10-31,50130610,5377395.194399969,537331.8201999981,3763988.0796000087,198280.68820000102,2436.693199999998,120526.7487000001,102965.05710000194,5396,160,5729,152,186.33333333333331,8052737.712418301,157.84313725490196,4509798.993464053,18641,42843400
1560,2018-11-30,50130610,5346135.315100031,550415.2983999975,3527754.5207999637,188479.21790000066,12295.2609,192356.4786999997,217433.2726999984,5405,169,5729,153,187.11486486486487,8607414.14864865,149.93377483443712,4600244.291390728,16869,41720100
1561,2018-12-31,50130610,5642849.1750999885,540373.3290000069,3329021.494000003,221795.14999999932,17724.671600000038,117942.00379999973,153810.99360000074,5401,173,5758,150,190.02580645161288,8871477.30967742,157.33774834437085,4806468.370860927,15818,42034050
1562,2019-01-31,50130610,5595927.760900016,449159.68189999927,3789655.525500014,215735.28700000048,9886.203400000006,247014.4354000009,128810.79809999892,5389,174,5757,150,190.82352941176467,8626012.411764706,153.5483870967742,4765622.75483871,16140,43175000
1563,2019-02-28,50130610,5115903.32819998,337672.6591000009,3303468.9369999818,201837.6564,16625.23610000002,156722.93359999976,116328.79770000068,5396,171,5731,155,176.41007194244602,7811987.611510793,155.04444444444445,4584946.6,13280,36592800
1564,2019-03-31,50130610,5621057.58409996,400765.86509999924,3670478.5509000076,212898.89419999922,20661.6698,205530.03730000168,147611.03119999944,5403,172,5738,160,190.025974025974,9184000.7012987,159.2236842105263,4648392.157894737,10960,30153700
1565,2019-04-30,50130610,5587185.77649997,515294.41900000046,3676482.9503000025,234371.2709000005,22339.933600000004,181550.05190000017,173039.17310000252,5421,170,5745,163,198.6778523489933,9188518.241610738,158.5263157894737,4762938.039473685,10898,28945500
1566,2019-05-31,50130610,5948040.671200022,453522.2098999978,3983216.001399985,259349.7217000001,15065.495399999998,138634.22920000055,178167.13709999688,5452,173,5768,162,205.58709677419358,8665516.219354838,168.1315789473684,5162721.0,16710,41810299
1567,2019-06-30,50130610,5879254.196400005,464631.9815999986,3514087.823099988,258547.88479999945,11694.862100000013,150955.38709999964,267278.345299999,5457,173,5787,166,217.9333333333333,9553377.76,175.3061224489796,5017005.673469388,26735,72610590
1568,2019-07-31,50130610,6249190.021400011,435045.14880000026,3782528.1695999983,290567.28099999944,12530.890700000036,138082.83560000028,182318.58079999962,5476,165,5803,165,227.53896103896102,9393203.409090908,178.82911392405063,5145666.848101267,28340,74250181
1569,2019-08-31,50130610,6384372.246399996,410681.78629999905,4183675.048399999,269306.63520000107,6131.183599999991,191754.02580000047,212688.93830000143,5476,167,5785,166,237.05806451612904,10229588.258064516,189.56129032258065,5614864.2,28978,77137792
1570,2019-09-30,50130610,6053026.095099998,393328.8027999998,3266847.596700003,253526.57220000066,21252.4546,111638.65140000024,144893.27350000135,5459,167,5781,172,218.33557046979863,10563458.825503357,160.95483870967743,4649278.348387097,26520,66762079
1571,2019-10-31,50130610,6215255.733800015,459321.9389000007,3980872.4675999735,239659.36800000077,9948.894500000004,157360.93430000017,145555.25590000107,5460,164,5773,170,222.03870967741932,9615223.470967742,180.91503267973857,5137282.666666667,25393,63536085
1572,2019-11-30,50130610,6232454.370499968,479091.5494000018,3704576.836499993,223758.74120000144,11596.435399999997,181928.06330000068,150389.9267000018,5499,158,5795,171,217.58666666666667,11092929.84,170.9551282051282,5129004.0,23433,63947036
